,0
160,0.08163265306122448
161,0.2857142857142857
164,0.04081632653061224
166,0.0
799,0.0
167,0.20408163265306123
170,0.0
174,0.02040816326530612
175,0.061224489795918366
176,0.0
177,0.0
11362,0.0
11381,0.0
11382,0.04081632653061224
801,0.0
802,0.0
803,0.04081632653061224
11312,0.0
805,0.32653061224489793
806,0.0
181,0.0
807,0.02040816326530612
183,0.0
184,0.0
185,0.02040816326530612
186,0.0
187,0.02040816326530612
188,0.20408163265306123
189,0.0
190,0.0
193,0.04081632653061224
194,0.20408163265306123
195,0.0
196,0.10204081632653061
197,0.0
198,0.0
199,0.0
808,0.24489795918367346
205,0.0
207,0.20408163265306123
210,0.0
211,0.0
811,0.12244897959183673
212,0.0
812,0.20408163265306123
813,0.0
814,0.0
215,0.02040816326530612
216,0.08163265306122448
217,0.02040816326530612
218,0.02040816326530612
220,0.20408163265306123
221,0.3673469387755102
222,0.04081632653061224
815,0.02040816326530612
816,0.02040816326530612
817,0.0
818,0.08163265306122448
228,0.22448979591836735
229,0.0
819,0.061224489795918366
820,0.3877551020408163
233,0.0
234,0.40816326530612246
822,0.0
823,0.061224489795918366
824,0.0
825,0.0
826,0.0
235,0.0
236,0.061224489795918366
238,0.22448979591836735
240,0.04081632653061224
241,0.02040816326530612
827,0.0
828,0.0
244,0.04081632653061224
245,0.0
246,0.04081632653061224
247,0.20408163265306123
249,0.0
831,0.0
251,0.0
832,0.04081632653061224
833,0.0
252,0.20408163265306123
253,0.0
254,0.0
257,0.04081632653061224
258,0.0
259,0.0
261,0.04081632653061224
11317,0.0
11318,0.0
263,0.0
835,0.02040816326530612
11319,0.2653061224489796
267,0.2857142857142857
268,0.2653061224489796
269,0.02040816326530612
270,0.0
271,0.02040816326530612
273,0.04081632653061224
274,0.0
836,0.30612244897959184
275,0.0
837,0.08163265306122448
277,0.02040816326530612
11321,0.24489795918367346
278,0.24489795918367346
281,0.0
282,0.20408163265306123
283,0.02040816326530612
284,0.02040816326530612
285,0.2857142857142857
840,0.0
841,0.0
842,0.0
287,0.24489795918367346
288,0.0
289,0.02040816326530612
291,0.04081632653061224
292,0.0
293,0.0
294,0.061224489795918366
295,0.0
296,0.0
297,0.0
298,0.0
299,0.3673469387755102
301,0.0
302,0.02040816326530612
303,0.2857142857142857
305,0.0
306,0.0
844,0.0
845,0.061224489795918366
307,0.04081632653061224
846,0.0
847,0.061224489795918366
848,0.02040816326530612
309,0.0
310,0.2857142857142857
312,0.24489795918367346
313,0.0
11363,0.0
849,0.22448979591836735
314,0.0
315,0.02040816326530612
316,0.04081632653061224
851,0.0
318,0.0
852,0.02040816326530612
319,0.04081632653061224
853,0.22448979591836735
321,0.20408163265306123
322,0.20408163265306123
324,0.20408163265306123
326,0.08163265306122448
327,0.2857142857142857
328,0.22448979591836735
11377,0.0
854,0.08163265306122448
855,0.08163265306122448
330,0.24489795918367346
332,0.0
333,0.04081632653061224
334,0.24489795918367346
11323,0.02040816326530612
335,0.0
337,0.20408163265306123
338,0.0
856,0.2653061224489796
341,0.0
342,0.0
343,0.0
344,0.061224489795918366
345,0.2857142857142857
346,0.0
347,0.0
348,0.0
350,0.0
351,0.20408163265306123
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
354,0.22448979591836735
355,0.0
356,0.04081632653061224
358,0.0
359,0.08163265306122448
864,0.04081632653061224
865,0.0
361,0.0
363,0.02040816326530612
11324,0.0
365,0.08163265306122448
366,0.14285714285714285
367,0.04081632653061224
368,0.08163265306122448
370,0.20408163265306123
371,0.0
372,0.0
373,0.0
374,0.04081632653061224
375,0.04081632653061224
376,0.2857142857142857
377,0.0
378,0.0
379,0.24489795918367346
867,0.0
868,0.3673469387755102
869,0.30612244897959184
380,0.02040816326530612
870,0.02040816326530612
381,0.0
382,0.02040816326530612
383,0.24489795918367346
872,0.04081632653061224
873,0.42857142857142855
385,0.0
874,0.0
875,0.22448979591836735
388,0.0
389,0.24489795918367346
11327,0.24489795918367346
390,0.2857142857142857
392,0.20408163265306123
396,0.0
397,0.0
398,0.061224489795918366
11329,0.02040816326530612
399,0.02040816326530612
877,0.2857142857142857
400,0.0
402,0.0
403,0.20408163265306123
404,0.0
406,0.0
11366,0.20408163265306123
11367,0.08163265306122448
409,0.08163265306122448
410,0.04081632653061224
411,0.08163265306122448
412,0.0
879,0.2857142857142857
880,0.32653061224489793
413,0.0
415,0.0
881,0.061224489795918366
418,0.0
419,0.0
420,0.0
421,0.02040816326530612
422,0.04081632653061224
424,0.20408163265306123
882,0.0
883,0.0
884,0.04081632653061224
426,0.20408163265306123
427,0.2653061224489796
428,0.04081632653061224
885,0.08163265306122448
11330,0.10204081632653061
429,0.04081632653061224
430,0.04081632653061224
432,0.02040816326530612
434,0.0
438,0.08163265306122448
439,0.0
440,0.04081632653061224
441,0.12244897959183673
442,0.0
11332,0.2857142857142857
886,0.061224489795918366
887,0.061224489795918366
443,0.0
444,0.02040816326530612
445,0.0
446,0.04081632653061224
448,0.04081632653061224
450,0.08163265306122448
889,0.0
890,0.0
451,0.2857142857142857
891,0.0
452,0.02040816326530612
892,0.02040816326530612
454,0.0
455,0.0
456,0.10204081632653061
458,0.22448979591836735
463,0.0
464,0.32653061224489793
465,0.24489795918367346
466,0.0
468,0.02040816326530612
469,0.0
470,0.0
471,0.20408163265306123
894,0.04081632653061224
475,0.061224489795918366
476,0.0
477,0.0
11369,0.0
478,0.24489795918367346
479,0.02040816326530612
480,0.3469387755102041
11333,0.04081632653061224
483,0.2653061224489796
484,0.0
485,0.0
11334,0.04081632653061224
487,0.0
489,0.0
490,0.04081632653061224
491,0.10204081632653061
492,0.24489795918367346
493,0.12244897959183673
494,0.1836734693877551
495,0.14285714285714285
896,0.061224489795918366
496,0.24489795918367346
497,0.0
498,0.10204081632653061
897,0.0
898,0.0
500,0.0
501,0.20408163265306123
502,0.24489795918367346
503,0.0
504,0.0
505,0.0
506,0.0
507,0.0
508,0.04081632653061224
509,0.02040816326530612
511,0.04081632653061224
512,0.2857142857142857
513,0.0
516,0.0
900,0.20408163265306123
901,0.20408163265306123
518,0.20408163265306123
519,0.0
520,0.04081632653061224
902,0.04081632653061224
521,0.0
903,0.22448979591836735
523,0.24489795918367346
905,0.0
524,0.0
525,0.0
11378,0.0
528,0.22448979591836735
907,0.24489795918367346
531,0.0
532,0.24489795918367346
533,0.2653061224489796
534,0.0
535,0.02040816326530612
536,0.0
537,0.04081632653061224
538,0.02040816326530612
539,0.10204081632653061
540,0.04081632653061224
11335,0.04081632653061224
541,0.0
544,0.0
545,0.20408163265306123
546,0.02040816326530612
547,0.0
548,0.0
549,0.04081632653061224
550,0.061224489795918366
909,0.0
11370,0.061224489795918366
11336,0.04081632653061224
557,0.0
558,0.08163265306122448
559,0.04081632653061224
560,0.0
11337,0.04081632653061224
563,0.04081632653061224
564,0.04081632653061224
565,0.02040816326530612
566,0.04081632653061224
910,0.0
911,0.0
567,0.04081632653061224
568,0.08163265306122448
570,0.24489795918367346
572,0.20408163265306123
913,0.20408163265306123
574,0.2857142857142857
576,0.24489795918367346
578,0.0
579,0.0
580,0.061224489795918366
581,0.0
582,0.0
583,0.0
584,0.02040816326530612
585,0.02040816326530612
586,0.02040816326530612
587,0.02040816326530612
914,0.0
915,0.08163265306122448
589,0.02040816326530612
591,0.22448979591836735
916,0.0
917,0.0
593,0.02040816326530612
594,0.0
597,0.04081632653061224
918,0.0
598,0.20408163265306123
599,0.0
602,0.2857142857142857
603,0.0
604,0.02040816326530612
607,0.02040816326530612
609,0.22448979591836735
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
921,0.0
922,0.0
923,0.20408163265306123
924,0.04081632653061224
616,0.061224489795918366
617,0.20408163265306123
620,0.0
621,0.04081632653061224
623,0.20408163265306123
925,0.0
625,0.0
628,0.2653061224489796
629,0.061224489795918366
630,0.3877551020408163
632,0.02040816326530612
635,0.02040816326530612
636,0.04081632653061224
637,0.02040816326530612
929,0.0
930,0.0
638,0.0
639,0.0
640,0.0
643,0.0
644,0.24489795918367346
646,0.0
648,0.02040816326530612
649,0.0
650,0.0
931,0.20408163265306123
654,0.0
655,0.0
656,0.04081632653061224
657,0.0
658,0.0
932,0.0
659,0.04081632653061224
661,0.04081632653061224
11340,0.0
11341,0.04081632653061224
11342,0.1836734693877551
11343,0.14285714285714285
11345,0.08163265306122448
11346,0.0
662,0.30612244897959184
663,0.22448979591836735
665,0.0
666,0.2653061224489796
667,0.30612244897959184
934,0.0
935,0.0
936,0.0
937,0.0
938,0.04081632653061224
939,0.04081632653061224
940,0.14285714285714285
941,0.12244897959183673
942,0.12244897959183673
943,0.12244897959183673
668,0.08163265306122448
669,0.10204081632653061
670,0.14285714285714285
671,0.1836734693877551
673,0.2857142857142857
674,0.08163265306122448
675,0.02040816326530612
676,0.02040816326530612
11372,0.22448979591836735
11373,0.061224489795918366
11348,0.04081632653061224
11349,0.10204081632653061
11350,0.14285714285714285
681,0.24489795918367346
682,0.0
684,0.2653061224489796
689,0.02040816326530612
690,0.0
691,0.0
692,0.3877551020408163
693,0.3877551020408163
694,0.3673469387755102
695,0.40816326530612246
696,0.40816326530612246
697,0.0
699,0.0
701,0.2857142857142857
946,0.061224489795918366
947,0.0
948,0.20408163265306123
703,0.0
704,0.0
11352,0.04081632653061224
706,0.02040816326530612
11353,0.04081632653061224
950,0.0
951,0.22448979591836735
952,0.04081632653061224
709,0.22448979591836735
710,0.0
712,0.0
713,0.0
954,0.0
955,0.0
956,0.02040816326530612
715,0.08163265306122448
717,0.0
718,0.02040816326530612
719,0.0
722,0.20408163265306123
724,0.20408163265306123
726,0.22448979591836735
731,0.02040816326530612
732,0.0
733,0.0
734,0.02040816326530612
735,0.14285714285714285
737,0.0
11374,0.08163265306122448
741,0.20408163265306123
958,0.04081632653061224
959,0.04081632653061224
960,0.24489795918367346
744,0.061224489795918366
745,0.0
747,0.0
11354,0.0
750,0.0
962,0.20408163265306123
751,0.061224489795918366
1963,0.20408163265306123
2727,0.10204081632653061
2728,0.24489795918367346
11383,0.0
2729,0.2857142857142857
2731,0.0
1967,0.0
1968,0.2653061224489796
1969,0.0
2733,0.20408163265306123
2735,0.0
2736,0.0
2737,0.22448979591836735
1970,0.08163265306122448
1973,0.0
2739,0.0
2740,0.24489795918367346
1977,0.04081632653061224
1978,0.0
1980,0.0
1982,0.24489795918367346
1985,0.22448979591836735
1986,0.08163265306122448
1988,0.02040816326530612
1989,0.0
1991,0.20408163265306123
2741,0.0
2742,0.24489795918367346
1993,0.0
1997,0.02040816326530612
1999,0.0
2000,0.20408163265306123
2743,0.0
2001,0.24489795918367346
2002,0.2653061224489796
2005,0.061224489795918366
2006,0.04081632653061224
2009,0.3469387755102041
2011,0.24489795918367346
11385,0.0
2744,0.08163265306122448
2745,0.0
2746,0.04081632653061224
2747,0.0
2013,0.04081632653061224
2014,0.0
2015,0.0
2016,0.0
2018,0.20408163265306123
2019,0.20408163265306123
2021,0.2857142857142857
2023,0.20408163265306123
2024,0.2653061224489796
2026,0.0
2027,0.0
2028,0.22448979591836735
2029,0.0
2030,0.0
2031,0.0
2749,0.04081632653061224
2750,0.061224489795918366
2751,0.0
2752,0.061224489795918366
2033,0.24489795918367346
2034,0.02040816326530612
2035,0.02040816326530612
2036,0.02040816326530612
2755,0.061224489795918366
2756,0.0
2039,0.0
2759,0.08163265306122448
2040,0.04081632653061224
11386,0.0
2043,0.0
2044,0.0
2045,0.0
2047,0.061224489795918366
2048,0.08163265306122448
2049,0.0
2050,0.0
2051,0.12244897959183673
2052,0.02040816326530612
2055,0.02040816326530612
2057,0.0
2059,0.061224489795918366
11387,0.2653061224489796
2762,0.04081632653061224
2062,0.0
2763,0.02040816326530612
2064,0.0
2065,0.0
2066,0.24489795918367346
11388,0.20408163265306123
2067,0.0
2068,0.04081632653061224
2069,0.0
11389,0.10204081632653061
2765,0.04081632653061224
11390,0.0
11391,0.0
11392,0.02040816326530612
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.02040816326530612
2076,0.0
2077,0.20408163265306123
2079,0.0
2767,0.24489795918367346
2080,0.2653061224489796
2081,0.3877551020408163
2082,0.4897959183673469
2084,0.24489795918367346
2768,0.0
2085,0.04081632653061224
2086,0.10204081632653061
2087,0.0
2088,0.02040816326530612
2770,0.0
2771,0.0
2772,0.0
2089,0.0
2091,0.2653061224489796
2094,0.04081632653061224
2096,0.0
2774,0.02040816326530612
2100,0.04081632653061224
11442,0.0
2103,0.22448979591836735
2776,0.0
2777,0.0
2105,0.0
2106,0.0
2108,0.04081632653061224
2109,0.24489795918367346
2110,0.04081632653061224
2111,0.02040816326530612
2112,0.08163265306122448
2115,0.08163265306122448
2116,0.12244897959183673
2122,0.04081632653061224
2123,0.02040816326530612
2126,0.061224489795918366
2127,0.08163265306122448
2129,0.02040816326530612
2131,0.0
2784,0.2857142857142857
2132,0.20408163265306123
2134,0.0
2785,0.0
2138,0.2653061224489796
2139,0.0
2140,0.0
2141,0.0
2787,0.0
11393,0.0
2143,0.0
2790,0.04081632653061224
11395,0.24489795918367346
2791,0.04081632653061224
2147,0.20408163265306123
2148,0.0
2149,0.0
2151,0.04081632653061224
2152,0.20408163265306123
2154,0.04081632653061224
11455,0.20408163265306123
11396,0.20408163265306123
11397,0.20408163265306123
11398,0.0
2792,0.0
2156,0.04081632653061224
2793,0.02040816326530612
2794,0.0
2795,0.02040816326530612
2796,0.0
2157,0.0
2158,0.3673469387755102
2161,0.0
2162,0.20408163265306123
2164,0.04081632653061224
2799,0.20408163265306123
2800,0.0
2801,0.02040816326530612
2167,0.0
2168,0.0
2172,0.0
2173,0.04081632653061224
11399,0.0
2174,0.04081632653061224
2176,0.12244897959183673
2180,0.24489795918367346
2183,0.02040816326530612
2184,0.02040816326530612
2185,0.0
11401,0.0
2186,0.20408163265306123
2189,0.24489795918367346
2190,0.0
2192,0.0
11403,0.24489795918367346
11404,0.10204081632653061
2803,0.20408163265306123
2194,0.02040816326530612
2196,0.24489795918367346
2197,0.0
2804,0.22448979591836735
2805,0.02040816326530612
2806,0.0
2807,0.04081632653061224
2201,0.04081632653061224
2202,0.0
2203,0.20408163265306123
2204,0.0
2205,0.0
2808,0.0
2809,0.0
11444,0.20408163265306123
11445,0.22448979591836735
11446,0.2857142857142857
2209,0.24489795918367346
2210,0.24489795918367346
2211,0.0
2213,0.20408163265306123
2214,0.02040816326530612
2215,0.0
2217,0.04081632653061224
2219,0.20408163265306123
2220,0.04081632653061224
2221,0.0
11447,0.0
11405,0.04081632653061224
11456,0.0
11457,0.04081632653061224
11458,0.0
11459,0.0
11460,0.24489795918367346
2222,0.0
2811,0.0
2812,0.0
2813,0.0
2814,0.0
11406,0.0
2226,0.0
2227,0.02040816326530612
2228,0.0
2229,0.0
2230,0.02040816326530612
2815,0.0
2816,0.04081632653061224
2231,0.20408163265306123
2232,0.20408163265306123
2233,0.0
2235,0.20408163265306123
2818,0.0
2819,0.0
2820,0.0
2238,0.24489795918367346
2824,0.08163265306122448
2825,0.3673469387755102
2242,0.0
2243,0.0
2826,0.22448979591836735
2244,0.0
2245,0.061224489795918366
2246,0.22448979591836735
2827,0.32653061224489793
2828,0.24489795918367346
2249,0.20408163265306123
2250,0.20408163265306123
2251,0.20408163265306123
2252,0.2857142857142857
2253,0.0
2255,0.24489795918367346
2256,0.02040816326530612
2259,0.24489795918367346
2260,0.20408163265306123
2261,0.12244897959183673
11408,0.24489795918367346
11409,0.04081632653061224
2829,0.02040816326530612
2265,0.0
2266,0.0
2267,0.0
2831,0.0
11410,0.0
11411,0.20408163265306123
11412,0.30612244897959184
11413,0.02040816326530612
2269,0.20408163265306123
2270,0.0
2271,0.0
2272,0.0
2273,0.0
2274,0.08163265306122448
2275,0.0
2282,0.0
2283,0.04081632653061224
11414,0.32653061224489793
11415,0.02040816326530612
11416,0.04081632653061224
2285,0.0
2286,0.24489795918367346
2287,0.24489795918367346
2288,0.02040816326530612
2289,0.0
2290,0.0
2291,0.0
2292,0.24489795918367346
2294,0.061224489795918366
2295,0.04081632653061224
11463,0.08163265306122448
11464,0.0
11467,0.02040816326530612
2297,0.0
2300,0.0
2301,0.0
2302,0.0
2303,0.0
2307,0.02040816326530612
2308,0.20408163265306123
2310,0.22448979591836735
2311,0.0
2312,0.0
2313,0.40816326530612246
2314,0.08163265306122448
2315,0.22448979591836735
2316,0.0
2317,0.0
2318,0.0
2320,0.0
2322,0.04081632653061224
11449,0.0
11450,0.24489795918367346
2835,0.04081632653061224
2324,0.061224489795918366
2325,0.24489795918367346
2326,0.0
2327,0.0
2328,0.0
2331,0.0
2332,0.0
11418,0.04081632653061224
11419,0.02040816326530612
2333,0.2857142857142857
2334,0.04081632653061224
2336,0.02040816326530612
2836,0.08163265306122448
2338,0.10204081632653061
2341,0.0
2342,0.0
2343,0.0
2837,0.0
2345,0.24489795918367346
2346,0.0
2348,0.0
2349,0.0
2350,0.40816326530612246
2352,0.20408163265306123
2353,0.0
2354,0.08163265306122448
2358,0.02040816326530612
2359,0.0
2360,0.0
2361,0.0
2838,0.0
11420,0.04081632653061224
2363,0.0
2364,0.0
2365,0.04081632653061224
2366,0.10204081632653061
2367,0.0
2368,0.0
2369,0.0
2370,0.0
2371,0.0
2372,0.0
2373,0.02040816326530612
2374,0.0
2375,0.0
2377,0.0
2378,0.0
2381,0.0
2382,0.061224489795918366
2383,0.24489795918367346
2385,0.0
2841,0.0
2387,0.20408163265306123
2388,0.0
2389,0.0
2390,0.0
2843,0.0
2394,0.20408163265306123
2844,0.24489795918367346
2845,0.02040816326530612
2396,0.20408163265306123
2397,0.20408163265306123
2399,0.02040816326530612
2847,0.20408163265306123
2401,0.2653061224489796
2402,0.10204081632653061
2403,0.14285714285714285
2404,0.0
2408,0.0
2848,0.0
2409,0.0
2410,0.0
2411,0.0
2414,0.0
2416,0.24489795918367346
2417,0.0
2849,0.20408163265306123
2421,0.04081632653061224
2422,0.0
2423,0.0
2425,0.0
2426,0.0
2427,0.0
2854,0.0
2430,0.0
2431,0.02040816326530612
2433,0.0
2435,0.061224489795918366
2436,0.04081632653061224
2437,0.20408163265306123
2856,0.0
2438,0.20408163265306123
2439,0.0
2440,0.0
2441,0.04081632653061224
2442,0.0
2443,0.0
2857,0.12244897959183673
2858,0.2857142857142857
2446,0.0
2448,0.04081632653061224
2859,0.20408163265306123
2860,0.0
2450,0.0
2451,0.061224489795918366
2452,0.22448979591836735
2453,0.0
2454,0.24489795918367346
2455,0.0
2457,0.0
2460,0.02040816326530612
2462,0.0
2463,0.0
2464,0.0
2465,0.0
2466,0.0
2467,0.16326530612244897
2468,0.20408163265306123
2469,0.0
2470,0.0
2472,0.0
2473,0.04081632653061224
2474,0.0
2475,0.0
2476,0.04081632653061224
2477,0.04081632653061224
2478,0.04081632653061224
2479,0.04081632653061224
2480,0.0
2481,0.0
11423,0.0
11424,0.0
2483,0.0
2484,0.0
2485,0.0
2486,0.0
2487,0.0
2488,0.20408163265306123
2489,0.24489795918367346
2490,0.061224489795918366
11451,0.08163265306122448
11425,0.08163265306122448
11426,0.08163265306122448
2492,0.04081632653061224
11427,0.02040816326530612
2865,0.20408163265306123
2494,0.02040816326530612
2495,0.04081632653061224
2496,0.24489795918367346
2498,0.0
2499,0.0
2504,0.0
2506,0.0
2507,0.0
2509,0.04081632653061224
2510,0.02040816326530612
11430,0.02040816326530612
2518,0.0
2519,0.0
2523,0.02040816326530612
2524,0.04081632653061224
2526,0.0
2528,0.0
2867,0.04081632653061224
2530,0.0
2531,0.0
2532,0.02040816326530612
2533,0.02040816326530612
2868,0.061224489795918366
2869,0.08163265306122448
2534,0.0
2535,0.2857142857142857
2536,0.0
2538,0.02040816326530612
2539,0.24489795918367346
2540,0.02040816326530612
11431,0.061224489795918366
2543,0.42857142857142855
2544,0.0
2545,0.0
2548,0.0
2549,0.2857142857142857
2550,0.0
11432,0.0
2870,0.04081632653061224
11433,0.02040816326530612
11434,0.24489795918367346
2552,0.22448979591836735
2872,0.20408163265306123
2873,0.0
2554,0.061224489795918366
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.24489795918367346
2874,0.08163265306122448
2875,0.24489795918367346
2560,0.0
2876,0.061224489795918366
2877,0.2653061224489796
2562,0.0
2563,0.0
2564,0.0
2565,0.04081632653061224
2568,0.04081632653061224
2569,0.40816326530612246
11452,0.20408163265306123
2572,0.0
2878,0.0
2879,0.20408163265306123
2574,0.2857142857142857
2576,0.0
2577,0.20408163265306123
2579,0.2857142857142857
2580,0.0
2581,0.0
2583,0.0
2584,0.08163265306122448
2586,0.0
2588,0.08163265306122448
2590,0.20408163265306123
2591,0.20408163265306123
2592,0.04081632653061224
2881,0.20408163265306123
2594,0.0
2596,0.2857142857142857
2882,0.20408163265306123
2883,0.2653061224489796
2598,0.24489795918367346
2599,0.04081632653061224
2600,0.061224489795918366
2601,0.0
2602,0.04081632653061224
2603,0.2653061224489796
2604,0.0
2605,0.0
2606,0.02040816326530612
2607,0.24489795918367346
2884,0.20408163265306123
2608,0.0
2886,0.08163265306122448
2609,0.0
2610,0.04081632653061224
2612,0.04081632653061224
11436,0.20408163265306123
2613,0.0
2887,0.10204081632653061
2614,0.04081632653061224
2616,0.0
11437,0.02040816326530612
2888,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.08163265306122448
2622,0.20408163265306123
2623,0.0
2624,0.24489795918367346
2625,0.20408163265306123
2626,0.04081632653061224
2890,0.04081632653061224
2627,0.2653061224489796
2628,0.0
2891,0.0
2630,0.04081632653061224
2633,0.20408163265306123
2634,0.0
2635,0.04081632653061224
2636,0.02040816326530612
2637,0.20408163265306123
2638,0.0
11453,0.24489795918367346
2892,0.0
2639,0.20408163265306123
2640,0.0
2893,0.0
2894,0.04081632653061224
2642,0.02040816326530612
11438,0.24489795918367346
2643,0.24489795918367346
2895,0.3469387755102041
2647,0.02040816326530612
2648,0.04081632653061224
2896,0.0
2897,0.0
2898,0.0
2899,0.02040816326530612
2900,0.0
2650,0.20408163265306123
2651,0.32653061224489793
2653,0.2857142857142857
2902,0.0
2656,0.04081632653061224
2657,0.2653061224489796
2658,0.04081632653061224
2659,0.04081632653061224
2661,0.0
2663,0.0
2904,0.30612244897959184
2664,0.0
11461,0.02040816326530612
2667,0.0
2668,0.0
2905,0.02040816326530612
2906,0.0
2907,0.14285714285714285
2908,0.12244897959183673
2909,0.0
2672,0.20408163265306123
2673,0.0
2675,0.0
2910,0.02040816326530612
2911,0.20408163265306123
2677,0.04081632653061224
2678,0.0
2679,0.0
2680,0.22448979591836735
2681,0.0
2683,0.02040816326530612
2684,0.04081632653061224
2685,0.22448979591836735
2686,0.2653061224489796
2687,0.0
2690,0.0
2691,0.0
2692,0.0
2694,0.02040816326530612
2912,0.20408163265306123
2695,0.20408163265306123
2696,0.02040816326530612
2914,0.0
2915,0.0
2697,0.0
2698,0.0
2699,0.061224489795918366
2700,0.2857142857142857
2701,0.0
2702,0.0
2703,0.061224489795918366
2705,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2712,0.04081632653061224
2917,0.24489795918367346
2919,0.08163265306122448
2715,0.04081632653061224
2717,0.2857142857142857
2719,0.04081632653061224
2723,0.0
2724,0.0
3926,0.0
3927,0.2653061224489796
3928,0.20408163265306123
3929,0.24489795918367346
3930,0.24489795918367346
3931,0.4489795918367347
4620,0.0
4802,0.0
4622,0.0
3933,0.3673469387755102
4624,0.04081632653061224
3934,0.20408163265306123
3935,0.0
3936,0.0
3938,0.0
3941,0.0
4803,0.04081632653061224
3943,0.0
4626,0.0
3945,0.0
4627,0.04081632653061224
4628,0.02040816326530612
3946,0.02040816326530612
11468,0.0
3948,0.0
3949,0.22448979591836735
3950,0.0
3951,0.0
4804,0.0
3952,0.0
3955,0.02040816326530612
4630,0.0
4631,0.04081632653061224
4632,0.0
3959,0.02040816326530612
3960,0.0
3963,0.0
4633,0.04081632653061224
3966,0.04081632653061224
3967,0.04081632653061224
4805,0.0
11469,0.02040816326530612
3970,0.20408163265306123
3972,0.061224489795918366
3973,0.0
3974,0.061224489795918366
3977,0.04081632653061224
3981,0.0
3982,0.02040816326530612
3984,0.0
3986,0.08163265306122448
3987,0.20408163265306123
3988,0.20408163265306123
3991,0.20408163265306123
3995,0.0
3996,0.0
4637,0.2653061224489796
3997,0.0
3999,0.24489795918367346
4639,0.0
4001,0.0
4002,0.0
4003,0.08163265306122448
4004,0.0
4640,0.061224489795918366
4641,0.0
4642,0.04081632653061224
4643,0.02040816326530612
4644,0.04081632653061224
4005,0.0
4006,0.02040816326530612
4007,0.0
4008,0.0
4009,0.02040816326530612
4010,0.0
4646,0.0
4647,0.08163265306122448
4011,0.0
4012,0.0
4648,0.02040816326530612
4013,0.02040816326530612
4015,0.02040816326530612
4016,0.04081632653061224
4806,0.0
4017,0.02040816326530612
4018,0.02040816326530612
4019,0.0
4020,0.0
4021,0.0
4022,0.0
4023,0.0
4024,0.0
4025,0.0
4027,0.0
4028,0.0
4029,0.1836734693877551
4030,0.0
4031,0.0
4033,0.02040816326530612
