adm_hosp_loc__vumc__ohe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
outcome_restart_in_72h_on_icu,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
agg,25%,50%,75%,count,max,mean,min,missing,std,25%,50%,75%,count,max,mean,min,missing,std,25%,50%,75%,count,max,mean,min,missing,std,25%,50%,75%,count,max,mean,min,missing,std
feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adm_hosp_oper__surgical__ohe,0.0,1.0,1.0,1608.0,1.0,0.5733830845771144,0.0,0.0,0.4947394680732316,0.0,1.0,1.0,464.0,1.0,0.5150862068965517,0.0,0.0,0.5003117743987203,0.0,0.0,1.0,1329.0,1.0,0.49887133182844245,0.0,0.0,0.5001869432131859,0.0,1.0,1.0,244.0,1.0,0.5532786885245902,0.0,0.0,0.4981751763940347
adm_hosp_route__elective__ohe,0.0,0.0,1.0,1608.0,1.0,0.26865671641791045,0.0,0.0,0.4433988615334102,0.0,0.0,0.0,464.0,1.0,0.23922413793103448,0.0,0.0,0.42707028644860057,0.0,0.0,0.0,1329.0,1.0,0.2400300978179082,0.0,0.0,0.42726222760926574,0.0,0.0,1.0,244.0,1.0,0.29508196721311475,0.0,0.0,0.4570170700392112
adm_hosp_route__unknown__ohe,0.0,0.0,0.0,1608.0,1.0,0.0012437810945273632,0.0,0.0,0.03525630606704011,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.04642383454426297,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_route__unplanned__ohe,0.0,1.0,1.0,1608.0,1.0,0.7300995024875622,0.0,0.0,0.4440459901505281,1.0,1.0,1.0,464.0,1.0,0.7586206896551724,0.0,0.0,0.42838164803650186,1.0,1.0,1.0,1329.0,1.0,0.7599699021820918,0.0,0.0,0.4272622276092657,0.0,1.0,1.0,244.0,1.0,0.7049180327868853,0.0,0.0,0.4570170700392112
adm_hosp_specialism__8400__ohe,0.0,0.0,0.0,1608.0,1.0,0.03669154228855721,0.0,0.0,0.18806187168704958,0.0,0.0,0.0,464.0,1.0,0.04525862068965517,0.0,0.0,0.2080951817730124,0.0,0.0,0.0,1329.0,1.0,0.01655379984951091,0.0,0.0,0.12764023826434903,0.0,0.0,0.0,244.0,1.0,0.028688524590163935,0.0,0.0,0.16727272927261047
adm_hosp_specialism__car__ohe,0.0,0.0,0.0,1608.0,1.0,0.09017412935323384,0.0,0.0,0.28652017226104,0.0,0.0,0.0,464.0,1.0,0.14224137931034483,0.0,0.0,0.349674544659091,0.0,0.0,0.0,1329.0,1.0,0.06621519939804364,0.0,0.0,0.2487514945964849,0.0,0.0,0.0,244.0,1.0,0.05737704918032787,0.0,0.0,0.23303968569527445
adm_hosp_specialism__chi__ohe,0.0,0.0,0.0,1608.0,1.0,0.22574626865671643,0.0,0.0,0.4182028880285888,0.0,0.0,0.0,464.0,1.0,0.17672413793103448,0.0,0.0,0.3818467704893738,0.0,0.0,1.0,1329.0,1.0,0.3039879608728367,0.0,0.0,0.46015062997304357,0.0,0.0,1.0,244.0,1.0,0.29508196721311475,0.0,0.0,0.4570170700392112
adm_hosp_specialism__ctc__ohe,0.0,0.0,0.0,1608.0,1.0,0.0708955223880597,0.0,0.0,0.25673008454114027,0.0,0.0,0.0,464.0,1.0,0.05387931034482758,0.0,0.0,0.22602307476661126,0.0,0.0,0.0,1329.0,1.0,0.04138449962377728,0.0,0.0,0.19925284483595226,0.0,0.0,0.0,244.0,1.0,0.020491803278688523,0.0,0.0,0.14196650888315676
adm_hosp_specialism__int__ohe,0.0,0.0,0.0,1608.0,1.0,0.166044776119403,0.0,0.0,0.3722365882679672,0.0,0.0,0.0,464.0,1.0,0.19181034482758622,0.0,0.0,0.39414965558054893,0.0,0.0,0.0,1329.0,1.0,0.21218961625282168,0.0,0.0,0.4090122985976642,0.0,0.0,0.0,244.0,1.0,0.2459016393442623,0.0,0.0,0.43150565012272596
adm_hosp_specialism__kin__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.002257336343115124,0.0,0.0,0.04747564365217965,0.0,0.0,0.0,244.0,1.0,0.004098360655737705,0.0,0.0,0.06401843996644799
adm_hosp_specialism__kno__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.02493773340269082,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.04642383454426297,0.0,0.0,0.0,1329.0,1.0,0.013544018058690745,0.0,0.0,0.1156314762919053,0.0,0.0,0.0,244.0,1.0,0.012295081967213115,0.0,0.0,0.11042593842457477
adm_hosp_specialism__lon__ohe,0.0,0.0,0.0,1608.0,1.0,0.09577114427860696,0.0,0.0,0.29436868181675335,0.0,0.0,0.0,464.0,1.0,0.11206896551724138,0.0,0.0,0.315791760244368,0.0,0.0,0.0,1329.0,1.0,0.20692249811888638,0.0,0.0,0.40525196035115424,0.0,0.0,0.0,244.0,1.0,0.21721311475409835,0.0,0.0,0.41319643749551216
adm_hosp_specialism__mdl__ohe,0.0,0.0,0.0,1608.0,1.0,0.024253731343283583,0.0,0.0,0.15388376899686168,0.0,0.0,0.0,464.0,1.0,0.02586206896551724,0.0,0.0,0.15889504511338567,0.0,0.0,0.0,1329.0,1.0,0.01730624529721595,0.0,0.0,0.13045897995318192,0.0,0.0,0.0,244.0,1.0,0.020491803278688523,0.0,0.0,0.14196650888315676
adm_hosp_specialism__mka__ohe,0.0,0.0,0.0,1608.0,1.0,0.0037313432835820895,0.0,0.0,0.06098961901884443,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.0007524454477050414,0.0,0.0,0.02743073910242014,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_specialism__nch__ohe,0.0,0.0,0.0,1608.0,1.0,0.07027363184079602,0.0,0.0,0.25568712358298745,0.0,0.0,0.0,464.0,1.0,0.03017241379310345,0.0,0.0,0.17124613919058596,0.0,0.0,0.0,1329.0,1.0,0.01655379984951091,0.0,0.0,0.12764023826434903,0.0,0.0,0.0,244.0,1.0,0.012295081967213115,0.0,0.0,0.11042593842457477
adm_hosp_specialism__neu__ohe,0.0,0.0,0.0,1608.0,1.0,0.12313432835820895,0.0,0.0,0.328693556756614,0.0,0.0,0.0,464.0,1.0,0.11853448275862069,0.0,0.0,0.32358882346295936,0.0,0.0,0.0,1329.0,1.0,0.05342362678705794,0.0,0.0,0.22496137971447747,0.0,0.0,0.0,244.0,1.0,0.045081967213114756,0.0,0.0,0.20791041875028948
adm_hosp_specialism__oog__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.02493773340269082,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_specialism__ort__ohe,0.0,0.0,0.0,1608.0,1.0,0.0012437810945273632,0.0,0.0,0.03525630606704012,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.04642383454426297,0.0,0.0,0.0,1329.0,1.0,0.0015048908954100827,0.0,0.0,0.03877831474464335,0.0,0.0,0.0,244.0,1.0,0.012295081967213115,0.0,0.0,0.11042593842457477
adm_hosp_specialism__pch__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.02493773340269082,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_specialism__psy__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.0007524454477050414,0.0,0.0,0.027430739102420144,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_specialism__rad__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.0015048908954100827,0.0,0.0,0.03877831474464335,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_specialism__reu__ohe,0.0,0.0,0.0,1608.0,1.0,0.003109452736318408,0.0,0.0,0.055693024392403694,0.0,0.0,0.0,464.0,1.0,0.01293103448275862,0.0,0.0,0.11309902953546905,0.0,0.0,0.0,1329.0,1.0,0.0015048908954100827,0.0,0.0,0.03877831474464335,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_specialism__rth__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.024937733402690822,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_specialism__seh__ohe,0.0,0.0,0.0,1608.0,1.0,0.07276119402985075,0.0,0.0,0.25982491388119644,0.0,0.0,0.0,464.0,1.0,0.07327586206896551,0.0,0.0,0.26087003744305387,0.0,0.0,0.0,1329.0,1.0,0.03837471783295711,0.0,0.0,0.1921715030623593,0.0,0.0,0.0,244.0,1.0,0.020491803278688523,0.0,0.0,0.1419665088831568
adm_hosp_specialism__uro__ohe,0.0,0.0,0.0,1608.0,1.0,0.003109452736318408,0.0,0.0,0.05569302439240369,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.046423834544262986,0.0,0.0,0.0,1329.0,1.0,0.004514672686230248,0.0,0.0,0.06706470511079846,0.0,0.0,0.0,244.0,1.0,0.00819672131147541,0.0,0.0,0.09034926645000338
adm_hosp_specialism__vro__ohe,0.0,0.0,0.0,1608.0,1.0,0.010572139303482588,0.0,0.0,0.10230776327719869,0.0,0.0,0.0,464.0,1.0,0.010775862068965518,0.0,0.0,0.10335746740497127,0.0,0.0,0.0,1329.0,1.0,0.0007524454477050414,0.0,0.0,0.027430739102420144,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__card__ohe,0.0,0.0,0.0,1608.0,1.0,0.09017412935323384,0.0,0.0,0.28652017226104,0.0,0.0,0.0,464.0,1.0,0.14224137931034483,0.0,0.0,0.349674544659091,0.0,0.0,0.0,1329.0,1.0,0.06621519939804364,0.0,0.0,0.2487514945964849,0.0,0.0,0.0,244.0,1.0,0.05737704918032787,0.0,0.0,0.23303968569527445
adm_hosp_subspecialism__chge__ohe,0.0,0.0,0.0,1608.0,1.0,0.016791044776119403,0.0,0.0,0.12852773567207645,0.0,0.0,0.0,464.0,1.0,0.017241379310344827,0.0,0.0,0.1303100552861388,0.0,0.0,0.0,1329.0,1.0,0.029345372460496615,0.0,0.0,0.16883622400918946,0.0,0.0,0.0,244.0,1.0,0.01639344262295082,0.0,0.0,0.12724407429197074
adm_hosp_subspecialism__chir__ohe,0.0,0.0,0.0,1608.0,1.0,0.09639303482587065,0.0,0.0,0.29522130498742033,0.0,0.0,0.0,464.0,1.0,0.07758620689655173,0.0,0.0,0.267808063468999,0.0,0.0,0.0,1329.0,1.0,0.03762227238525207,0.0,0.0,0.19035257074784756,0.0,0.0,0.0,244.0,1.0,0.020491803278688523,0.0,0.0,0.14196650888315676
adm_hosp_subspecialism__chlo__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.012791572610985704,0.0,0.0,0.11241644576450203,0.0,0.0,0.0,244.0,1.0,0.01639344262295082,0.0,0.0,0.12724407429197074
adm_hosp_subspecialism__conc__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.024830699774266364,0.0,0.0,0.15566749711877495,0.0,0.0,0.0,244.0,1.0,0.020491803278688523,0.0,0.0,0.1419665088831568
adm_hosp_subspecialism__ctch__ohe,0.0,0.0,0.0,1608.0,1.0,0.06840796019900497,0.0,0.0,0.2525232026504835,0.0,0.0,0.0,464.0,1.0,0.05387931034482758,0.0,0.0,0.22602307476661126,0.0,0.0,0.0,1329.0,1.0,0.0398796087283672,0.0,0.0,0.19574998795449294,0.0,0.0,0.0,244.0,1.0,0.020491803278688523,0.0,0.0,0.14196650888315676
adm_hosp_subspecialism__ctck__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.024937733402690822,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__ctcv__ohe,0.0,0.0,0.0,1608.0,1.0,0.0018656716417910447,0.0,0.0,0.043166534615224614,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.0015048908954100827,0.0,0.0,0.03877831474464335,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__ctra__ohe,0.0,0.0,0.0,1608.0,1.0,0.0914179104477612,0.0,0.0,0.28829214850558854,0.0,0.0,0.0,464.0,1.0,0.0603448275862069,0.0,0.0,0.23838162421563688,0.0,0.0,0.0,1329.0,1.0,0.16027088036117382,0.0,0.0,0.36699518898379513,0.0,0.0,0.0,244.0,1.0,0.15163934426229508,0.0,0.0,0.35940820277706037
adm_hosp_subspecialism__cvat__ohe,0.0,0.0,0.0,1608.0,1.0,0.021144278606965175,0.0,0.0,0.1439099631386955,0.0,0.0,0.0,464.0,1.0,0.021551724137931036,0.0,0.0,0.14537122182622625,0.0,0.0,0.0,1329.0,1.0,0.03912716328066215,0.0,0.0,0.19397045854253936,0.0,0.0,0.0,244.0,1.0,0.06967213114754098,0.0,0.0,0.2551169647871119
adm_hosp_subspecialism__ic__ohe,0.0,0.0,0.0,1608.0,1.0,0.03669154228855721,0.0,0.0,0.18806187168704958,0.0,0.0,0.0,464.0,1.0,0.04525862068965517,0.0,0.0,0.2080951817730124,0.0,0.0,0.0,1329.0,1.0,0.01655379984951091,0.0,0.0,0.12764023826434903,0.0,0.0,0.0,244.0,1.0,0.028688524590163935,0.0,0.0,0.16727272927261047
adm_hosp_subspecialism__iend__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.024937733402690815,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__ihem__ohe,0.0,0.0,0.0,1608.0,1.0,0.03296019900497513,0.0,0.0,0.17858795774452565,0.0,0.0,0.0,464.0,1.0,0.034482758620689655,0.0,0.0,0.18266254846995839,0.0,0.0,0.0,1329.0,1.0,0.057938299473288185,0.0,0.0,0.23371468379007337,0.0,0.0,0.0,244.0,1.0,0.06967213114754098,0.0,0.0,0.2551169647871119
adm_hosp_subspecialism__iinf__ohe,0.0,0.0,0.0,1608.0,1.0,0.013059701492537313,0.0,0.0,0.1135656916294754,0.0,0.0,0.0,464.0,1.0,0.017241379310344827,0.0,0.0,0.1303100552861388,0.0,0.0,0.0,1329.0,1.0,0.0007524454477050414,0.0,0.0,0.027430739102420144,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__inef__ohe,0.0,0.0,0.0,1608.0,1.0,0.007462686567164179,0.0,0.0,0.08609067361151064,0.0,0.0,0.0,464.0,1.0,0.00646551724137931,0.0,0.0,0.08023458382269186,0.0,0.0,0.0,1329.0,1.0,0.009029345372460496,0.0,0.0,0.09462850579016968,0.0,0.0,0.0,244.0,1.0,0.03278688524590164,0.0,0.0,0.1784444089067903
adm_hosp_subspecialism__init__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.04642383454426297,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__inta__ohe,0.0,0.0,0.0,1608.0,1.0,0.10883084577114428,0.0,0.0,0.3115237477626197,0.0,0.0,0.0,464.0,1.0,0.1271551724137931,0.0,0.0,0.3335062918624613,0.0,0.0,0.0,1329.0,1.0,0.13544018058690746,0.0,0.0,0.34232194331105403,0.0,0.0,0.0,244.0,1.0,0.11885245901639344,0.0,0.0,0.32428001089672387
adm_hosp_subspecialism__ionc__ohe,0.0,0.0,0.0,1608.0,1.0,0.0018656716417910447,0.0,0.0,0.043166534615224614,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.046423834544262986,0.0,0.0,0.0,1329.0,1.0,0.009029345372460496,0.0,0.0,0.09462850579016968,0.0,0.0,0.0,244.0,1.0,0.02459016393442623,0.0,0.0,0.15519082924934896
adm_hosp_subspecialism__ioud__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.024937733402690822,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__ivas__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.024937733402690822,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.04642383454426297,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__khem__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.002257336343115124,0.0,0.0,0.04747564365217965,0.0,0.0,0.0,244.0,1.0,0.004098360655737705,0.0,0.0,0.06401843996644799
adm_hosp_subspecialism__knoh__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.02493773340269082,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.04642383454426297,0.0,0.0,0.0,1329.0,1.0,0.013544018058690745,0.0,0.0,0.1156314762919053,0.0,0.0,0.0,244.0,1.0,0.012295081967213115,0.0,0.0,0.11042593842457477
adm_hosp_subspecialism__long__ohe,0.0,0.0,0.0,1608.0,1.0,0.09577114427860696,0.0,0.0,0.29436868181675335,0.0,0.0,0.0,464.0,1.0,0.11206896551724138,0.0,0.0,0.315791760244368,0.0,0.0,0.0,1329.0,1.0,0.20692249811888638,0.0,0.0,0.40525196035115424,0.0,0.0,0.0,244.0,1.0,0.21721311475409835,0.0,0.0,0.41319643749551216
adm_hosp_subspecialism__mdlz__ohe,0.0,0.0,0.0,1608.0,1.0,0.024253731343283583,0.0,0.0,0.15388376899686168,0.0,0.0,0.0,464.0,1.0,0.02586206896551724,0.0,0.0,0.15889504511338567,0.0,0.0,0.0,1329.0,1.0,0.01730624529721595,0.0,0.0,0.13045897995318192,0.0,0.0,0.0,244.0,1.0,0.020491803278688523,0.0,0.0,0.14196650888315676
adm_hosp_subspecialism__mkaa__ohe,0.0,0.0,0.0,1608.0,1.0,0.0037313432835820895,0.0,0.0,0.06098961901884443,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.0007524454477050414,0.0,0.0,0.02743073910242014,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__nchi__ohe,0.0,0.0,0.0,1608.0,1.0,0.06529850746268656,0.0,0.0,0.24712869694558912,0.0,0.0,0.0,464.0,1.0,0.03017241379310345,0.0,0.0,0.17124613919058596,0.0,0.0,0.0,1329.0,1.0,0.01655379984951091,0.0,0.0,0.12764023826434903,0.0,0.0,0.0,244.0,1.0,0.012295081967213115,0.0,0.0,0.11042593842457477
adm_hosp_subspecialism__nchv__ohe,0.0,0.0,0.0,1608.0,1.0,0.004975124378109453,0.0,0.0,0.07038077167196988,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__neuv__ohe,0.0,0.0,0.0,1608.0,1.0,0.12313432835820895,0.0,0.0,0.328693556756614,0.0,0.0,0.0,464.0,1.0,0.11853448275862069,0.0,0.0,0.32358882346295936,0.0,0.0,0.0,1329.0,1.0,0.05342362678705794,0.0,0.0,0.22496137971447747,0.0,0.0,0.0,244.0,1.0,0.045081967213114756,0.0,0.0,0.20791041875028948
adm_hosp_subspecialism__oogh__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.02493773340269082,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__orth__ohe,0.0,0.0,0.0,1608.0,1.0,0.0012437810945273632,0.0,0.0,0.03525630606704012,0.0,0.0,0.0,464.0,1.0,0.0021551724137931034,0.0,0.0,0.04642383454426297,0.0,0.0,0.0,1329.0,1.0,0.0015048908954100827,0.0,0.0,0.03877831474464335,0.0,0.0,0.0,244.0,1.0,0.012295081967213115,0.0,0.0,0.11042593842457477
adm_hosp_subspecialism__pchi__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.02493773340269082,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__psyc__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.0007524454477050414,0.0,0.0,0.027430739102420144,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__reum__ohe,0.0,0.0,0.0,1608.0,1.0,0.003109452736318408,0.0,0.0,0.055693024392403694,0.0,0.0,0.0,464.0,1.0,0.01293103448275862,0.0,0.0,0.11309902953546905,0.0,0.0,0.0,1329.0,1.0,0.0015048908954100827,0.0,0.0,0.03877831474464335,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__rint__ohe,0.0,0.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1.0,0.0015048908954100827,0.0,0.0,0.03877831474464335,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__rthe__ohe,0.0,0.0,0.0,1608.0,1.0,0.0006218905472636816,0.0,0.0,0.024937733402690822,0.0,0.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0
adm_hosp_subspecialism__sehl__ohe,0.0,0.0,0.0,1608.0,1.0,0.07276119402985075,0.0,0.0,0.25982491388119644,0.0,0.0,0.0,464.0,1.0,0.07327586206896551,0.0,0.0,0.26087003744305387,0.0,0.0,0.0,1329.0,1.0,0.03837471783295711,0.0,0.0,0.1921715030623593,0.0,0.0,0.0,244.0,1.0,0.020491803278688523,0.0,0.0,0.1419665088831568
